SubjectID,AssignmentID,ProblemID,ProblemKey,EventID,CodeStateID,attempt_number_student,attempt_number_problem,Score,is_correct_attempt,prompt_name,valid_json,raw_output,code_completeness,code_readability,control_flow_quality,decomposition_quality,variable_naming_quality,algorithmic_efficiency,error_proneness,overall_code_quality,llm_confidence,strategy_type
5c075290e921279538ad0cbf9786e8855bd2c7f97a066c94d059d313cb34273b,502,118,502_118,460270,d1e5558107314efc23f35d4486ab912fef8c7aa86294a71bada1826a7a922e69,474,12,0.0909091,0,prompt_2_rubric,True,"{""code_completeness"": 2, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 2, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 5, ""strategy_type"": ""incomplete_or_empty""}",2.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,incomplete_or_empty
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,439,1,439_1,160548,922a67292fba64c48259890e81ab81ec4f2a407095ae63e63c4c42ca43689221,1,1,0.333333,0,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 1, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,1.0,5.0,5.0,2.0,4.0,5.0,direct_conditionals
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,439,1,439_1,160548,922a67292fba64c48259890e81ab81ec4f2a407095ae63e63c4c42ca43689221,1,1,0.333333,0,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 5, ""decomposition_quality"": 1, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,5.0,1.0,5.0,5.0,2.0,4.0,5.0,direct_conditionals
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,439,1,439_1,160548,922a67292fba64c48259890e81ab81ec4f2a407095ae63e63c4c42ca43689221,1,1,0.333333,0,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 5, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,direct_conditionals
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,487,20,487_20,258305,cb44af75d577fe8e0b5068439f4f6fee9c12b7391f2a03d2136ad136978378c1,19,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,2.0,5.0,5.0,2.0,4.0,5.0,direct_conditionals
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,487,20,487_20,258305,cb44af75d577fe8e0b5068439f4f6fee9c12b7391f2a03d2136ad136978378c1,19,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 5, ""decomposition_quality"": 3, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,5.0,3.0,5.0,5.0,2.0,4.0,5.0,direct_conditionals
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,487,20,487_20,258305,cb44af75d577fe8e0b5068439f4f6fee9c12b7391f2a03d2136ad136978378c1,19,1,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 3, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0,direct_conditionals
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,492,38,492_38,333247,c84774728a31417ad9344eeb933cc095b72ac5e23031017d77f255a6e025c22e,37,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 3, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,direct_conditionals
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,492,38,492_38,333247,c84774728a31417ad9344eeb933cc095b72ac5e23031017d77f255a6e025c22e,37,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 5, ""decomposition_quality"": 3, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,5.0,3.0,2.0,5.0,2.0,4.0,5.0,direct_conditionals
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,492,38,492_38,333247,c84774728a31417ad9344eeb933cc095b72ac5e23031017d77f255a6e025c22e,37,1,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 3, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 4, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,direct_conditionals
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,494,106,494_106,385052,71ef952eead63d280642407be2a6dc9a10e5768ee99a301fe9df164d3022f729,56,1,0.0,0,prompt_0_minimal,True,"{""code_completeness"": 3, ""code_readability"": 2, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 4, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",3.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,direct_conditionals
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,494,106,494_106,385052,71ef952eead63d280642407be2a6dc9a10e5768ee99a301fe9df164d3022f729,56,1,0.0,0,prompt_1_structured,True,"{""code_completeness"": 2, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 4, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""loops_or_iteration""}",2.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,loops_or_iteration
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,494,106,494_106,385052,71ef952eead63d280642407be2a6dc9a10e5768ee99a301fe9df164d3022f729,56,1,0.0,0,prompt_2_rubric,True,"{""code_completeness"": 2, ""code_readability"": 2, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 3, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 5, ""strategy_type"": ""incomplete_or_empty""}",2.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,5.0,incomplete_or_empty
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,502,118,502_118,454357,3edcee198849a197ca240fac61f6a5af1b0fe000001fa801786fddf27f01a94b,74,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",5.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,loops_or_iteration
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,502,118,502_118,454357,3edcee198849a197ca240fac61f6a5af1b0fe000001fa801786fddf27f01a94b,74,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 5, ""decomposition_quality"": 3, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",5.0,4.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,loops_or_iteration
5cf32f9151895f7869e8af1d91c81444a0d3157ad5f4484dcbcab8a29d6bc6ac,502,118,502_118,454357,3edcee198849a197ca240fac61f6a5af1b0fe000001fa801786fddf27f01a94b,74,1,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 5, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,439,1,439_1,171104,e8dde994a2823463aa5e815cee77ddf37ae7862417fd9513c4a2d25fcfd88288,1,1,0.466667,0,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,2.0,1.0,5.0,5.0,2.0,3.0,5.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,439,1,439_1,171104,e8dde994a2823463aa5e815cee77ddf37ae7862417fd9513c4a2d25fcfd88288,1,1,0.466667,0,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,2.0,1.0,4.0,5.0,3.0,3.0,5.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,439,1,439_1,171104,e8dde994a2823463aa5e815cee77ddf37ae7862417fd9513c4a2d25fcfd88288,1,1,0.466667,0,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 2, ""decomposition_quality"": 5, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,5.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,487,101,487_101,251778,d270b8c0a304abe5b988d4e12451507944ff03e4334acc4f78878dc68d5582f5,64,2,0.72,0,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 1, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,1.0,5.0,5.0,2.0,4.0,5.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,487,101,487_101,251778,d270b8c0a304abe5b988d4e12451507944ff03e4334acc4f78878dc68d5582f5,64,2,0.72,0,prompt_1_structured,True,"{""code_completeness"": 4, ""code_readability"": 4, ""control_flow_quality"": 5, ""decomposition_quality"": 2, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",4.0,4.0,5.0,2.0,3.0,5.0,2.0,4.0,5.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,487,101,487_101,251778,d270b8c0a304abe5b988d4e12451507944ff03e4334acc4f78878dc68d5582f5,64,2,0.72,0,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,1.0,3.0,5.0,2.0,4.0,5.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,492,40,492_40,316873,086ec77cff5ac34656a60c770d0eacd5f40abd6a5d990efe5fa70eafc0e9bdb1,127,5,0.0,0,prompt_0_minimal,True,"{""code_completeness"": 3, ""code_readability"": 2, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 2, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",3.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,492,40,492_40,316873,086ec77cff5ac34656a60c770d0eacd5f40abd6a5d990efe5fa70eafc0e9bdb1,127,5,0.0,0,prompt_1_structured,True,"{""code_completeness"": 3, ""code_readability"": 2, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 2, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",3.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,492,40,492_40,316873,086ec77cff5ac34656a60c770d0eacd5f40abd6a5d990efe5fa70eafc0e9bdb1,127,5,0.0,0,prompt_2_rubric,True,"{""code_completeness"": 2, ""code_readability"": 2, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 2, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,5.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,494,107,494_107,341617,85a0d7b72908b49d144625ae42c87069c5b9e2773cff6bae3a8ef82a2239e2ed,189,12,0.545455,0,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 3, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,2.0,4.0,5.0,2.0,3.0,4.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,494,107,494_107,341617,85a0d7b72908b49d144625ae42c87069c5b9e2773cff6bae3a8ef82a2239e2ed,189,12,0.545455,0,prompt_1_structured,True,"{""code_completeness"": 3, ""code_readability"": 4, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",3.0,4.0,3.0,1.0,4.0,4.0,2.0,3.0,5.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,494,107,494_107,341617,85a0d7b72908b49d144625ae42c87069c5b9e2773cff6bae3a8ef82a2239e2ed,189,12,0.545455,0,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 3, ""decomposition_quality"": 5, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,5.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,502,64,502_64,463265,e23e69cf41f833113e1de2c3c606140fd67e16abaa4b0930e342de1b9ee48f18,252,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,5.0,direct_conditionals
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,502,64,502_64,463265,e23e69cf41f833113e1de2c3c606140fd67e16abaa4b0930e342de1b9ee48f18,252,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 5, ""decomposition_quality"": 3, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",5.0,4.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,loops_or_iteration
5d60fc4768a0d01e3d533d2d5353bdffb58877bc2971bc7053a54071fa4c2f49,502,64,502_64,463265,e23e69cf41f833113e1de2c3c606140fd67e16abaa4b0930e342de1b9ee48f18,252,1,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 3, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",5.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0,loops_or_iteration
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,439,1,439_1,181212,7d6fa41624854b27320192392f72b70f0dd439a71444be4184ecca8a595522ce,1,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 1, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,1.0,5.0,5.0,1.0,4.0,5.0,direct_conditionals
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,439,1,439_1,181212,7d6fa41624854b27320192392f72b70f0dd439a71444be4184ecca8a595522ce,1,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 5, ""control_flow_quality"": 5, ""decomposition_quality"": 3, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,5.0,5.0,3.0,5.0,5.0,1.0,4.0,5.0,direct_conditionals
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,439,1,439_1,181212,7d6fa41624854b27320192392f72b70f0dd439a71444be4184ecca8a595522ce,1,1,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 5, ""decomposition_quality"": 5, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 5, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,direct_conditionals
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,439,233,439_233,181300,32404528e0ea0a1dcf8f3a8067ea00b35902e8601675c044302ed2a50b2daff8,45,4,0.0,0,prompt_0_minimal,True,"{""code_completeness"": 2, ""code_readability"": 2, ""control_flow_quality"": 1, ""decomposition_quality"": 1, ""variable_naming_quality"": 1, ""algorithmic_efficiency"": 3, ""error_proneness"": 5, ""overall_code_quality"": 1, ""llm_confidence"": 0.95, ""strategy_type"": ""direct_conditionals""}",2.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,direct_conditionals
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,439,233,439_233,181300,32404528e0ea0a1dcf8f3a8067ea00b35902e8601675c044302ed2a50b2daff8,45,4,0.0,0,prompt_1_structured,True,"{""code_completeness"": 2, ""code_readability"": 2, ""control_flow_quality"": 1, ""decomposition_quality"": 1, ""variable_naming_quality"": 1, ""algorithmic_efficiency"": 1, ""error_proneness"": 5, ""overall_code_quality"": 1, ""llm_confidence"": 5, ""strategy_type"": ""incomplete_or_empty""}",2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,incomplete_or_empty
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,439,233,439_233,181300,32404528e0ea0a1dcf8f3a8067ea00b35902e8601675c044302ed2a50b2daff8,45,4,0.0,0,prompt_2_rubric,True,"{""code_completeness"": 2, ""code_readability"": 2, ""control_flow_quality"": 1, ""decomposition_quality"": 1, ""variable_naming_quality"": 1, ""algorithmic_efficiency"": 1, ""error_proneness"": 5, ""overall_code_quality"": 1, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,direct_conditionals
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,487,101,487_101,248140,05f3d705140fa91db0dd1fc02227a7dc41abfb0c1f7372529ce39c714a20bae4,89,10,0.92,0,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 3, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,3.0,1.0,4.0,4.0,2.0,3.0,4.0,direct_conditionals
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,487,101,487_101,248140,05f3d705140fa91db0dd1fc02227a7dc41abfb0c1f7372529ce39c714a20bae4,89,10,0.92,0,prompt_1_structured,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 4, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,direct_conditionals
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,487,101,487_101,248140,05f3d705140fa91db0dd1fc02227a7dc41abfb0c1f7372529ce39c714a20bae4,89,10,0.92,0,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 3, ""decomposition_quality"": 5, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 4, ""error_proneness"": 3, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,direct_conditionals
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,494,67,494_67,358281,18a5c11ae9533b75a78584b50772da4046a48999eb2a9102f6a879dd7080395d,134,4,0.0,0,prompt_0_minimal,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 2, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 3, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 4, ""strategy_type"": ""loops_or_iteration""}",4.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,4.0,loops_or_iteration
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,494,67,494_67,358281,18a5c11ae9533b75a78584b50772da4046a48999eb2a9102f6a879dd7080395d,134,4,0.0,0,prompt_1_structured,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 4, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,direct_conditionals
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,494,67,494_67,358281,18a5c11ae9533b75a78584b50772da4046a48999eb2a9102f6a879dd7080395d,134,4,0.0,0,prompt_2_rubric,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 2, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 4, ""error_proneness"": 4, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",4.0,3.0,3.0,2.0,5.0,4.0,4.0,3.0,5.0,loops_or_iteration
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,502,118,502_118,438910,619020bf310a8f7ec0a9cd046889c6b80e69240a60974a8855bfabf711f86d75,178,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",5.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,loops_or_iteration
5d734055d34325b8555585971e61749072749fe0dd403b352327766c9565a3d4,502,118,502_118,438910,619020bf310a8f7ec0a9cd046889c6b80e69240a60974a8855bfabf711f86d75,178,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 5, ""decomposition_quality"": 3, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",5.0,4.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,loops_or_iteration
